index	panoID	Open_Water	Perrenial_snow	Developed_open	Developed_low	Developed_Med	Developed_High	Barren	Decidous	Evergreen	Mixed	Dwarf_scrub	Shrub	Grassland	Sedge	Lichens	Moss	Pasture_Hay	Cultivated_crops	Woodey_Wetlands	Emergent_herbacous_Wetland	extent	Open_Water	Perrenial_snow	Developed_open	Developed_low	Developed_Med	Developed_High	Barren	Decidous	Evergreen	Mixed	Dwarf_scrub	Shrub	Grassland	Sedge	Lichens	Moss	Pasture_Hay	Cultivated_crops	Woodey_Wetlands	Emergent_herbacous_Wetland	extent	Open_Water	Perrenial_snow	Developed_open	Developed_low	Developed_Med	Developed_High	Barren	Decidous	Evergreen	Mixed	Dwarf_scrub	Shrub	Grassland	Sedge	Lichens	Moss	Pasture_Hay	Cultivated_crops	Woodey_Wetlands	Emergent_herbacous_Wetland	extent
3926	16633654	5.77	0	13.46	28.65	25.19	6.35	0	0	3.65	2.31	0	0	4.23	0	0	0	12.31	0	0	0	412925.971861	5.77	0	13.46	28.65	25.19	6.35	0	0	3.65	2.31	0	0	4.23	0	0	0	12.31	0	0	0	411766.067449	6.79	0	13.57	26.24	21.72	7.47	0	0	4.30	2.71	0	0	4.98	0	0	0	14.48	0	0	0	352157.968914
3927	40367695	0.42	0	25.36	29.65	22.84	3.36	0	5.63	6.75	0.76	0	0.18	2.81	0	0	0	2.60	0	0	0	2584579.93015	0	0	25.67	30.99	22.22	3.70	0	4.03	6.17	1.49	0	0.39	0.65	0	0	0	5.39	0	0	0	1204264.22418	0	0	15.13	18.51	31.78	6.40	0	6.17	9.55	2.68	0	0.70	1.16	0	0	0	9.20	0	0	0	677806.998049
3928	56926796	0	0	22.36	21.70	24.32	1.31	0	3.82	8.29	0.65	0	0	3.60	0	0	0	12.00	3.16	0	0	722987.287295	0	0	20.50	19.19	25.95	1.42	0	4.15	9.00	0.71	0	0	3.91	0	0	0	13.03	3.44	0	0	664228.508027	0	0	14.35	13.10	27.93	1.72	0	5.46	11.86	0.94	0	0	5.15	0	0	0	16.69	4.52	0	0	507922.795178
3929	41450179	0	0	21.24	20.88	26.19	6.04	0	6.35	9.80	0.95	0	0	5.27	0	0	0	3.72	0	0	0	1724250.67098	0	0	18.34	16.54	28.01	8.55	0	2.59	12.82	2.14	0	0	3.26	0	0	0	8.89	0	0	0	698415.609052	0	0	16.04	15.36	29.11	9.16	0	2.16	14.29	2.56	0	0	2.29	0	0	0	10.38	0	0	0	585858.559494
3930	97705524	0.48	0	25.37	28.93	21.40	3.09	0	4.31	6.29	0.48	0	0	3.91	0	0	0	5.28	0.71	0	0	3715889.77682	0.22	0	22.43	29.28	21.53	3.53	0	3.07	5.95	0.76	0	0	3.57	0	0	0	8.87	1.23	0	0	2163750.00203	0.40	0	11.82	18.67	27.27	4.77	0	4.23	9.60	1.14	0	0	6.31	0	0	0	14.30	2.28	0	0	1169361.41883
3931	6952975	0.05	0	17.10	14.78	15.56	1.76	0.07	20.66	17.17	2.10	0	1.87	5.83	0	0	0	2.19	0.21	0.79	0.02	7322880.18024	0.02	0	19.55	17.02	16.95	1.85	0.10	23.17	11.99	0.96	0	2.07	4.58	0	0	0	1.55	0.35	0.09	0	4468379.86935	0	0	27.47	23.24	20.00	1.24	0	12.24	7.18	1.00	0	1.94	5.65	0	0	0	0.71	0	0.06	0	1333154.70693
3932	28555490	0	0	26.76	11.90	16.91	2.65	0	11.75	26.91	2.65	0	0.61	0.61	0	0	0	0	0	0	0	1034545.95076	0	0	25.13	13.48	20.02	3.17	0	13.69	20.94	3.37	0	0.72	0.51	0	0	0	0	0	0	0	767730.260117	0	0	24.84	16.61	24.01	3.45	0	12.99	15.13	3.29	0	0.66	0.66	0	0	0	0	0	0	0	481090.617794
3933	31435136	0.11	0	29.75	15.51	15.70	7.52	0.15	2.77	25.33	1.31	0	0.08	1.42	0	0	0	0.59	0	0	0	4109526.13233	0.21	0	28.80	18.35	19.55	5.49	0.11	1.93	23.70	0.70	0	0.14	0.70	0	0	0	0.77	0	0	0	2217572.87547	0	0	26.99	19.45	29.32	8.08	0	1.78	13.70	1.51	0	0.41	0.14	0	0	0	0	0	0	0	576059.726317
3934	7465479	0	0	39.95	18.04	19.33	4.90	0	0	18.04	0	0	0	1.55	0	0	0	0	0	0	0	307427.711872	0	0	39.95	18.04	19.33	4.90	0	0	18.04	0	0	0	1.55	0	0	0	0	0	0	0	306564.150884	0	0	34.90	19.80	17.45	4.70	0	0	23.49	0	0	0	2.01	0	0	0	0	0	0	0	237382.492412
3935	55459226	0	0	13.36	12.21	8.36	5.00	0	12.95	40.41	0.33	0	3.77	4.10	0	0	0	0.41	0.08	0.08	0	959555.504225	0	0	13.45	11.98	8.10	5.00	0	11.81	42.24	0.34	0	3.97	3.62	0	0	0	0.43	0	0.09	0	909505.694995	0	0	11.45	12.83	9.71	6.47	0	9.83	46.36	0.12	0	1.73	2.66	0	0	0	0.12	0	0	0	681706.053356
3936	7465430	0	0	26.54	9.44	7.35	2.60	0	9.52	39.99	0.62	0	0.62	1.05	0	0	0	1.79	0	0.93	0	2011103.62942	0	0	22.48	8.36	7.06	2.30	0	6.95	48.88	0.47	0	0	0.73	0	0	0	2.09	0	1.25	0	1492703.49512	0	0	15.88	7.09	7.69	2.20	0	9.09	52.25	0.20	0	0	1.00	0	0	0	3.30	0	2.40	0	787333.233295
3937	37613194	0	0	28.76	20.26	17.65	7.19	0	0.65	17.65	2.61	0	4.58	0	0	0	0	0	0	7.19	0	128213.025276	0	0	28.76	20.26	17.65	7.19	0	0.65	17.65	2.61	0	4.58	0	0	0	0	0	0	7.19	0	127852.876331	0	0	29.33	20.67	18.00	7.33	0	0.67	18.00	2.67	0	2.67	0	0	0	0	0	0	7.33	0	125853.313648
3938	37613225	0	0	13.44	10.22	8.87	3.49	0	0.81	19.62	5.65	0	7.26	0	0	0	0	0	12.37	21.24	0.27	302065.994981	0	0	14.16	10.12	8.96	1.45	0	0.87	20.81	6.07	0	7.80	0	0	0	0	0	13.29	19.65	0	280039.314243	0	0	15.07	11.99	10.62	1.71	0	1.03	17.47	6.51	0	8.22	0	0	0	0	0	13.01	18.15	0	238348.231124
3939	75710339	0.12	0	5.66	2.20	0.38	0.05	1.74	7.83	17.88	4.33	0	4.20	16.38	0	0	0	3.94	20.83	14.11	0.48	9820501.74454	0.19	0	4.35	2.24	0.38	0	3.19	8.59	18.63	4.11	0	3.70	13.16	0	0	0	2.61	17.20	21.57	0.29	5349464.80136	0	0	5.20	5.34	1.83	0	10.12	9.28	4.71	0.07	0	2.04	9.21	0	0	0	0.42	12.86	39.85	0	1125203.89714
3940	85163318	0	0	15.43	9.33	4.38	4.76	1.33	8.00	20.76	2.67	0	0.38	13.52	0	0	0	19.24	2.48	0.38	0	420870.152682	0	0	15.43	9.33	4.38	4.76	1.33	8.00	20.76	2.67	0	0.38	13.52	0	0	0	19.24	2.48	0.38	0	419687.933151	0	0	15.13	7.57	4.09	5.11	1.43	8.59	21.47	2.66	0	0	14.31	0	0	0	20.65	1.23	0.41	0	391979.441713
3941	85163399	0	0	19.95	15.98	5.74	3.55	0.96	11.20	14.75	1.78	0	1.91	9.97	0	0	0	14.75	1.09	0.27	0	582501.309701	0	0	19.95	15.98	5.74	3.55	0.96	11.20	14.75	1.78	0	1.91	9.97	0	0	0	14.75	1.09	0.27	0	580865.070066	0	0	16.37	14.56	6.01	3.90	1.05	12.16	15.32	1.95	0	2.10	10.96	0	0	0	16.22	1.20	0.30	0	530969.479545
3942	72929556	0.30	0	11.45	6.09	2.78	0.92	1.32	30.07	18.65	5.46	0	3.93	12.00	0	0	0	5.52	0.46	1.08	0.21	5287452.84164	0.36	0	10.91	5.63	4.76	1.98	1.52	36.40	15.03	3.47	0	4.40	8.32	0	0	0	7.38	0	0.29	0	2413494.18063	0	0	12.92	6.56	6.77	3.75	3.23	19.69	16.46	0.52	0	5.63	9.38	0	0	0	16.35	0	0	0	758310.841491
3943	71685778	0	0	48.36	25.09	9.35	1.29	0	1.67	8.28	0.43	0	0.86	1.83	0	0	0	3.44	0	0	0	1459645.82144	0	0	35.98	23.89	13.13	2.17	0	2.17	12.46	0.47	0	1.51	3.21	0	0	0	6.04	0	0	0	832046.304595	0	0	34.99	25.18	14.64	2.34	0	3.07	5.56	0.15	0	2.34	4.25	0	0	0	9.08	0	0	0	541214.6201
3944	66354076	0	0	65.03	15.77	4.11	0.78	0.10	4.60	0.69	0.29	0	2.74	5.88	0	0	0	1.18	0	0	0	805571.950425	0	0	39.25	21.50	7.17	1.56	0.31	5.61	0	0.31	0	8.72	18.69	0	0	0	0	0	0	0	257417.036511	0	0	37.73	21.36	5.00	0	0	0	0	0.45	0	11.36	27.27	0	0	0	0	0	0	0	177038.199194
3945	14007915	0	0	42.08	27.66	9.08	1.41	0	2.74	8.16	0.49	0	1.13	2.46	0	0	0	5.56	0	0	0	1116581.60566	0	0	31.53	23.62	13.33	2.17	0	3.90	12.13	0.43	0	1.73	3.79	0	0	0	8.56	0	0	0	726291.077205	0	0	33.81	26.03	14.60	2.70	0	3.97	6.51	0.16	0	2.54	3.02	0	0	0	8.41	0	0	0	499883.513455
3946	31934347	0.52	0	50.42	26.12	8.40	0.61	0	5.85	3.84	1.94	0	0	0.77	0	0	0	1.98	0	0	0	1939511.10291	0	0	31.95	36.80	10.31	0.71	0	10.92	2.53	2.73	0	0	1.01	0	0	0	4.04	0	0	0	776647.886383	0	0	22.18	21.17	16.53	1.41	0	20.36	4.84	5.44	0	0	2.02	0	0	0	8.06	0	0	0	394499.111669
3947	27361755	0.22	0	38.80	29.38	10.75	1.94	0.03	5.43	6.30	0.99	0	0.19	2.65	0	0	0	2.73	0.05	0.65	0	11585609.8821	0.43	0	41.20	38.07	10.07	1.89	0.06	1.61	4.24	0.40	0	0.28	1.03	0	0	0	0.91	0	0	0	5229838.60621	0.15	0	35.91	32.93	16.98	3.18	0.20	2.20	4.40	0.44	0	0.93	2.20	0	0	0	1.13	0	0	0	1603188.14875
3948	61010243	0	0	34.41	28.14	26.44	3.73	0	2.20	1.19	0	0	0	5.25	0	0	0	0	0	0	0	465928.061213	0	0	34.48	31.24	27.79	3.85	0	2.64	1.42	0	0	0	0.20	0	0	0	0	0	0	0	389247.791982	0	0	36.74	29.07	27.44	4.19	0	2.56	1.63	0	0	0	0	0	0	0	0	0	0	0	340480.797317
3949	31565887	0	0	30.69	33.16	25.75	1.82	0	4.55	4.94	0	0	0	0	0	0	0	0	0	0	0	604618.174436	0	0	32.47	34.61	25.88	1.99	0	1.84	4.29	0	0	0	0	0	0	0	0	0	0	0	512790.905276	0	0	34.81	34.62	26.35	2.31	0	2.12	1.15	0	0	0	0	0	0	0	0	0	0	0	410610.262154
3950	17595689	0.43	0	28.87	32.33	20.84	3.17	0	4.51	5.22	0.76	0	0.06	1.88	0	0	0	2.08	0	0	0	6295942.25622	0.54	0	29.33	33.70	20.82	3.46	0	2.55	4.56	1.01	0	0.10	1.14	0	0	0	3.02	0	0	0	4027786.63461	0.72	0	23.48	32.65	26.29	4.92	0	1.90	4.77	1.23	0	0.26	0.82	0	0	0	3.59	0	0	0	1529418.7485
3951	48007193	0	0	30.48	33.32	17.27	2.04	0.07	8.12	5.62	0.32	0	0.12	1.58	0	0	0	1.06	0.11	0.08	0	5672203.49392	0	0	24.47	33.91	28.44	1.87	0	4.35	5.10	0.22	0	0.11	1.05	0	0	0	0.45	0.30	0.22	0	2083577.37307	0	0	25.72	40.80	27.57	1.11	0	1.30	1.48	0.09	0	0.19	1.67	0	0	0	1.11	0	0	0	850656.389601
3952	46590585	0.01	0	20.01	17.22	16.31	4.63	0.01	16.54	18.61	1.64	0	0.44	2.86	0	0	0	0.99	0.06	0.75	0	11052764.8507	0	0	21.66	16.54	16.38	6.58	0	16.60	14.84	1.18	0	0.66	2.96	0	0	0	2.11	0	0.72	0	3760549.67634	0	0	26.65	19.33	17.20	8.75	0	6.68	16.43	0.41	0	0	2.36	0	0	0	2.72	0	0.12	0	1326380.84353
3953	39731488	0	0	15.34	15.02	18.46	1.53	0.06	30.94	12.16	1.02	0	0.25	3.76	0	0	0	1.65	0	0.64	0	1233723.95934	0	0	16.27	16.00	19.66	1.63	0	32.47	8.61	0.81	0	0.27	3.80	0	0	0	0.61	0	0.68	0	1154905.8887	0	0	22.36	16.10	13.11	0.85	0	37.61	5.27	0	0	0	4.70	0	0	0	0	0	1.28	0	553729.120472
3954	61668772	0	0	23.53	25.49	22.22	16.99	0	0	9.15	2.61	0	0	5.23	0	0	0	0	0	0	0	125364.622364	0	0	23.53	25.49	22.22	16.99	0	0	9.15	2.61	0	0	5.23	0	0	0	0	0	0	0	125012.474548	0	0	23.53	25.49	22.22	16.99	0	0	9.15	2.61	0	0	5.23	0	0	0	0	0	0	0	125364.62376
3955	28407275	0	0	21.63	15.23	12.03	8.77	0	11.20	23.80	4.09	0	0.51	2.62	0	0	0	0.77	0	0.13	0	1226379.88984	0	0	15.90	11.58	10.31	10.18	0	18.19	24.43	4.58	0	1.02	4.96	0	0	0	0.13	0	0.25	0	619625.228234	0	0	18.04	16.47	14.31	15.69	0	10.59	11.57	6.27	0	1.57	7.25	0	0	0	0	0	0.39	0	405686.019814
3956	108593666	0.11	0	21.40	12.39	10.97	4.42	0.20	13.14	26.20	2.96	0	0.76	4.67	0	0	0	1.33	0.07	1.47	0.03	10708255.892	0.08	0	17.56	11.80	10.74	4.04	0.32	16.74	25.14	3.67	0	1.09	4.99	0	0	0	1.52	0.07	2.38	0.05	6406487.54311	0.29	0	18.79	15.72	15.55	6.14	0	13.24	18.66	2.65	0	0.13	1.68	0	0	0	1.01	0	6.56	0.17	1862680.84563
3957	47537144	0	0	32.83	15.86	5.64	1.15	0.15	12.28	22.41	2.22	0	1.64	3.99	0	0	0	2.03	0	0	0	4804014.62377	0	0	33.83	17.37	7.05	1.52	0	11.46	19.75	2.14	0	1.93	3.06	0	0	0	2.12	0	0	0	3628399.92188	0	0	32.49	16.43	7.07	0.48	0	14.45	18.41	3.36	0	3.84	3.48	0	0	0	0.66	0	0	0	1305695.09371
3958	40462012	0	0	57.90	24.26	3.86	0	0	4.78	5.51	0.55	0	1.65	1.84	0	0	0	0	0	1.47	0	430766.365267	0	0	57.90	24.26	3.86	0	0	4.78	5.51	0.55	0	1.65	1.84	0	0	0	0	0	1.47	0	429556.347388	0	0	58.41	24.39	3.97	0	0	3.97	5.67	0.57	0	1.70	1.70	0	0	0	0	0	1.51	0	419101.849877
3959	75710282	0.74	0	4.75	1.69	0.04	0	5.12	11.34	16.35	2.06	0	7.51	19.48	0	0	0	6.04	17.02	8.36	0	2138514.89458	0.29	0	5.45	2.58	0.10	0	13.29	14.53	16.83	3.06	0	8.60	31.07	0	0	0	0.48	3.06	2.01	0	828155.298229	0	0	6.22	3.47	0.14	0	0	16.50	18.67	3.47	0	12.30	37.05	0	0	0	0	2.89	0.87	0	549966.855735
3960	76602516	0.10	0	11.63	5.69	0.96	0.29	0.31	7.76	26.70	4.11	0	4.81	17.18	0	0	0	6.39	12.79	1.28	0.22	5381716.18126	0	0	14.04	8.81	1.83	0.21	0.09	5.79	12.34	4.68	0	5.36	18.60	0	0	0	12.51	15.02	1.23	0.13	1847248.30303	0	0	25.54	19.96	7.08	1.07	0	1.72	8.15	1.93	0	2.79	14.59	0	0	0	10.94	8.58	0	0.43	375155.798655
3961	73334850	0	0	2.77	0.60	0	0	0	11.82	49.70	16.04	0	4.10	7.84	0	0	0	1.57	6.63	0.24	0	656946.787747	0	0	2.17	0	0	0	0	12.89	52.10	18.05	0	3.12	7.73	0	0	0	1.09	3.93	0.27	0	582573.965477	0	0	0.37	0	0	0	0	14.92	51.01	21.18	0	4.24	4.97	0	0	0	0.92	3.87	0.37	0	432495.839721
3962	20083057	8.85	0	33.59	14.06	2.08	0.52	0	4.69	2.60	1.30	0	0	8.33	0	0	0	8.33	7.29	3.39	8.59	310901.451156	8.85	0	33.59	14.06	2.08	0.52	0	4.69	2.60	1.30	0	0	8.33	0	0	0	8.33	7.29	3.39	8.59	310028.132473	9.60	0	36.44	15.25	2.26	0.56	0	5.08	0.56	1.13	0	0	7.34	0	0	0	9.04	3.67	3.67	9.32	287466.671402
3963	21894978	0.88	0	15.34	8.96	1.27	0.39	0	9.69	7.31	4.29	0	4.82	12.13	0	0	0	6.97	26.01	1.66	1.02	1615315.20686	0.93	0	13.91	7.81	0.31	0.10	0	10.29	7.39	4.45	0	5.12	12.77	0	0	0	7.24	27.61	1.76	1.09	1518080.38772	1.30	0	13.06	6.64	0.07	0	0	11.04	6.78	5.99	0	5.70	12.34	0	0	0	4.76	30.38	2.31	0.65	1093522.75085
3964	55021231	0.21	0	23.58	11.67	5.53	3.51	0.14	5.64	6.24	4.11	0	2.16	9.36	0	0	0	7.98	18.94	0.96	0.53	2214933.46757	0	0	19.04	10.24	9.69	6.53	0.27	3.78	7.22	3.44	0	2.68	8.93	0	0	0	11.75	16.22	1.03	0.21	1144676.25465	0	0	19.94	13.60	17.82	12.69	0.60	0	5.44	1.36	0	1.36	6.65	0	0	0	0.30	19.64	2.27	0.45	527871.286363
3965	10219446	0.12	0	36.12	32.61	18.55	2.18	0	2.55	5.45	2.42	0	0	1.21	0	0	0	0	0	0	0	651825.107096	0.12	0	36.17	32.65	18.57	2.18	0	2.55	5.34	2.43	0	0	1.21	0	0	0	0	0	0	0	649215.97029	0.13	0	35.95	33.80	19.37	2.28	0	1.90	5.06	1.52	0	0	1.27	0	0	0	0	0	0	0	624502.186796
3966	48446177	0.03	0	15.99	8.88	2.68	0.06	2.82	21.50	22.70	6.09	0	3.38	8.85	0	0	0	6.61	0.46	0.15	0.06	5138453.63506	0.05	0	20.88	14.05	4.56	0.11	4.16	20.40	13.07	6.24	0	2.03	8.48	0	0	0	5.49	0.69	0.19	0	2930466.97668	0.11	0	33.11	23.74	8.81	0.22	0	15.21	10.49	5.95	0	0.95	2.02	0	0	0	0	0	0	0	1399587.84373
3967	26907262	0.10	0	26.43	20.37	7.16	0.27	0	17.18	15.35	3.76	0	1.20	4.76	0	0	0	2.60	0.07	1.23	0	2355408.31133	0	0	21.41	20.56	5.80	0.08	0	20.48	17.19	3.93	0	1.46	4.99	0	0	0	3.08	0	1.50	0	1928426.73282	0	0	19.62	27.87	11.06	0.21	0	20.04	13.15	1.77	0	2.71	1.46	0	0	0	0.21	0	3.13	0	756983.325878
3968	85163410	0.17	0	19.53	12.56	6.65	2.51	1.26	20.87	14.68	2.79	0	3.77	7.32	0	0	0	8.16	0	0	0	3613060.04374	0.07	0	18.84	13.12	7.39	2.87	0.67	22.38	13.77	2.54	0	3.37	6.76	0	0	0	8.53	0	0	0	3128314.01482	0.21	0	9.87	14.19	11.07	4.05	1.92	38.11	4.68	1.56	0	5.61	6.88	0	0	0	2.77	0	0	0	1109444.96016
3969	82946486	0.42	0	17.94	12.66	6.79	3.21	0.85	20.53	16.53	4.34	0	3.85	7.55	0	0	0	5.09	0.30	0.12	0	6308870.34363	0.40	0	18.32	14.20	8.69	4.13	0.67	22.09	12.71	4.16	0	3.63	6.52	0	0	0	4.53	0.06	0.13	0	4891973.51979	1.04	0	16.68	18.26	14.36	8.98	2.07	21.03	6.22	0.79	0	4.05	4.79	0	0	0	2.32	0	0.10	0	1591536.43109
3970	46371822	0	0	28.20	28.85	27.54	0.66	0	13.44	2.30	0	0	0	0	0	0	0	0	0	1.64	0	243838.454856	0	0	28.20	28.85	27.54	0.66	0	13.44	2.30	0	0	0	0	0	0	0	0	0	1.64	0	243153.515378	0	0	27.67	28.06	28.06	0.79	0	16.21	0.40	0	0	0	0	0	0	0	0	0	1.98	0	203332.508469
3971	19640681	0	0	28.00	22.93	12.90	2.53	0	17.29	11.82	1.11	0	0.03	3.07	0	0	0	0.44	0.27	0	0	2316286.49576	0	0	26.33	20.06	15.35	3.20	0	15.52	14.46	1.16	0	0.04	3.74	0	0	0	0.31	0.36	0	0	1755775.10828	0	0	30.53	13.30	7.87	2.31	0	18.32	20.90	3.53	0	0.14	2.71	0	0	0	0.95	1.09	0	0	583458.760566
3972	37181492	0.08	0	16.43	14.11	18.30	12.68	0	10.86	18.80	2.91	0	0.08	2.62	0	0	0	2.64	0.31	0.41	0	4793874.4434	0.15	0	14.83	11.99	18.58	9.52	0	12.05	23.96	2.81	0	0.15	2.75	0	0	0	3.41	0	0.18	0	2580103.98948	0.24	0	17.11	11.91	18.31	10.23	0	18.39	9.83	2.72	0	0	5.52	0	0	0	6.24	0	0.48	0	983479.429031
3973	24367324	0.04	0	14.96	12.55	14.67	8.70	0.01	14.81	24.41	3.56	0	0.07	2.81	0	0	0	2.50	0.33	0.76	0	6533006.5511	0.10	0	14.79	10.42	15.35	4.86	0	13.60	29.45	2.95	0	0.20	3.77	0	0	0	4.57	0	0.36	0	2356577.99971	0.09	0	11.03	5.56	10.01	6.39	0	25.12	20.48	3.80	0	0.28	9.18	0	0	0	9.18	0	0	0	849570.418248
3974	101216340	0	0	16.12	14.71	23.42	17.69	0	4.27	17.14	1.14	0	0.16	1.68	0	0	0	4.27	0	0	0	1448356.3275	0	0	21.60	11.76	17.43	8.01	0	6.59	25.27	1.25	0	0.25	2.59	0	0	0	6.17	0	0	0	939616.71824	0	0	24.53	14.03	18.78	7.85	0	7.73	17.57	0.66	0	0.33	3.09	0	0	0	6.63	0	0	0	713350.869682
3975	75016821	0.68	0	15.83	10.84	16.74	8.63	0	13.51	17.54	3.69	0	1.14	5.79	0	0	0	5.85	0	0.51	0	1382200.99487	0.70	0	16.11	10.99	16.93	8.84	0	13.26	16.52	3.78	0	1.16	5.93	0	0	0	5.99	0	0.52	0	1344920.28487	1.21	0	14.70	10.57	17.12	9.87	0	18.23	11.58	3.02	0	0.81	6.75	0	0	0	6.55	0	0.91	0	783343.532664
3976	61973249	0.13	0	15.43	11.00	10.33	3.90	0.69	14.97	30.79	4.96	0	1.01	4.84	0	0	0	1.28	0.11	0.82	0	4079253.78396	0.21	0	16.87	12.05	12.20	3.49	1.06	15.51	23.60	5.02	0	1.27	5.73	0	0	0	1.98	0.18	1.27	0	2639351.49531	0.22	0	22.99	18.64	20.49	2.65	2.65	11.50	6.12	1.62	0	0.88	10.76	0	0	0	0	0.44	2.06	0	1067296.45832
3977	55634961	0	0	13.09	12.49	12.92	3.71	0	9.98	38.66	2.07	0	0.05	5.40	0	0	0	1.64	0	0.65	0	1436617.62285	0	0	10.49	8.32	7.83	4.06	0	12.17	46.08	1.96	0	0.07	6.92	0	0	0	2.10	0	0.84	0	1118978.56685	0	0	14.95	13.76	14.29	7.41	0	4.63	38.23	1.59	0	0.13	3.97	0	0	0	1.46	0	1.19	0	597609.055236
3978	75710258	0.04	0	8.59	9.08	2.45	0.68	0.11	6.94	27.45	4.65	0	5.22	12.37	0	0	0	2.85	16.54	3.11	0.15	5776304.12986	0	0	9.91	11.13	2.84	0.63	0.14	4.32	24.37	5.92	0	1.57	14.01	0	0	0	4.34	17.35	3.80	0.02	3339188.18849	0	0	10.85	11.35	5.12	1.56	0	1.68	16.09	8.11	0	1.87	12.04	0	0	0	3.12	25.51	3.49	0	1265748.32685
3979	35143597	0.21	0	14.39	7.76	4.80	1.57	0.79	10.27	18.77	3.83	0	8.47	9.17	0	0	0	3.86	12.95	3.34	0.06	5149776.6129	0.27	0	17.97	15.75	12.16	3.99	2.09	8.96	10.25	2.80	0	4.30	7.72	0	0	0	0.58	8.87	4.84	0.18	1772353.31916	0	0	35.62	23.29	5.14	0.68	11.30	2.05	14.38	6.16	0	0	4.79	0	0	0	0	0	0	0	236502.567781
3980	91480366	1.08	0	10.71	7.08	2.51	0.91	0.35	9.32	17.53	3.81	0	5.83	13.70	0	0	0	5.00	14.00	7.69	0.53	20661264.5679	1.59	0	15.44	12.61	5.20	1.84	0.80	5.31	14.24	3.18	0	3.39	14.52	0	0	0	3.49	9.65	7.72	1.15	8478580.78848	0.42	0	25.47	23.85	5.97	3.10	1.95	2.73	13.66	4.26	0	0.74	15.66	0	0	0	1.07	1.20	0.60	0	1702578.04555
3981	77598586	0.46	0	12.64	6.98	3.50	1.33	0.51	10.73	17.29	4.16	0	7.60	10.99	0	0	0	4.13	12.53	7.13	0.18	7983194.00972	0.86	0	15.93	12.95	8.19	3.01	1.19	6.85	10.90	2.86	0	3.92	12.04	0	0	0	1.19	10.77	9.30	0.46	3100467.48951	0	0	25.42	24.81	7.55	2.47	5.55	1.85	14.79	3.70	0	0.15	12.17	0	0	0	0.15	2.77	0.77	0	519204.831189
3982	85163282	0.29	0	11.16	3.42	0.43	0.31	0	13.97	13.74	6.60	0	6.70	10.38	0	0	0	6.81	25.38	1.07	0.04	4044121.24937	0.45	0	12.85	3.83	0.09	0	0	17.59	12.04	5.28	0	5.31	10.59	0	0	0	9.60	21.82	0.91	0.06	2596805.07251	0.80	0	10.47	3.14	0	0	0	12.92	15.20	4.73	0	7.23	14.57	0	0	0	6.75	24.03	0.80	0	1481145.37183
3983	49440671	0	0	55.17	10.69	7.59	0	0	10.34	14.14	4.48	0	0	0	0	0	0	0	0	0	0	231614.683418	0	0	45.00	9.50	7.00	0	0	15.00	20.50	6.50	0	0	0	0	0	0	0	0	0	0	160992.541029	0	0	44.67	9.14	7.11	0	0	15.23	20.81	6.60	0	0	0	0	0	0	0	0	0	0	159106.812158
3984	62260548	16.86	0	32.56	15.28	3.90	0.53	0	8.64	19.28	2.32	0	0.11	0.53	0	0	0	1.26	0	0	0	749387.221117	18.08	0	34.92	16.38	4.18	0.56	0	3.16	19.89	2.15	0	0.11	0.56	0	0	0	1.36	0	0	0	697501.065837	26.36	0	25.86	14.99	5.44	0.66	0	1.48	23.89	1.48	0	0	0.82	0	0	0	0.82	0	0	0	481893.292194
3985	6191878	0.52	0	50.26	20.30	9.57	2.11	0.05	7.49	6.13	1.27	0	0.38	0.65	0	0	0	1.33	0.09	0	0	7121156.86157	0.92	0	48.96	21.48	7.25	0.98	0.10	8.44	7.70	1.65	0	0.41	0.81	0	0	0	1.41	0.16	0	0	3970435.30138	2.97	0	36.93	21.56	12.01	2.07	0	5.04	14.59	1.48	0	1.36	0.52	0	0	0	2.26	0	0	0	1217239.84669
3986	16455406	12.77	0	32.42	16.01	4.53	0.89	0	12.13	15.84	2.75	0	0.97	1.29	0	0	0	1.21	0	0.24	0	974776.098347	14.25	0	34.81	16.41	5.05	0.99	0	6.49	16.86	2.80	0	1.08	0.99	0	0	0	1.35	0	0	0	871696.457813	21.67	0	25.38	16.46	5.21	1.10	0	5.08	20.44	2.74	0	1.51	1.37	0	0	0	0.69	0	0	0	577814.320542
3987	11239099	16.57	0	17.90	8.77	2.07	0.49	0	25.21	23.26	3.41	0	1.71	0.24	0	0	0	1.83	0	0.12	0	650374.358633	18.33	0	19.41	9.57	2.29	0.40	0	19.14	24.93	3.37	0	1.89	0.27	0	0	0	2.02	0	0	0	586321.119186	29.31	0	7.97	4.74	0.22	0	0	17.03	34.48	2.80	0	2.80	0.43	0	0	0	2.59	0	0	0	370392.241351
3988	15734464	5.31	0	20.17	9.87	5.97	0.76	0	28.31	22.23	2.71	0	3.47	0.33	0	0	0	2.17	0	0	0	728315.586301	5.66	0	21.50	10.52	6.36	0.81	0	25.09	22.54	2.54	0	3.70	0.35	0	0	0	2.31	0	0	0	681934.037474	6.91	0	19.75	10.44	5.92	0.56	0	24.26	24.68	1.55	0	4.37	0.42	0	0	0	2.82	0	0	0	562197.95518
